Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,997291,-,-,-,45.01,-83.1,-5,176,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Clearsky GHI,Solar Zenith Angle,Clearsky DNI,Clearsky DHI,Cloud Type,Fill Flag,Precipitable Water,Wind Direction,Global Horizontal UV Irradiance (295-385nm),Global Horizontal UV Irradiance (280-400nm)
2018,4,26,8,30,85,827,-0.7000000000000001,0.01,3.1,80.01,2.4000000000000004,991,507,507,59.34,827,85,0,0,0.7000000000000001,308,21.9223,28.0582
2018,4,26,9,30,95,890,-0.4,0.01,2.2,74.75,3.7,991,676,676,49.28,890,95,0,0,0.7000000000000001,308,30.7106,39.1545
2018,4,26,10,30,129,858,-0.30000000000000004,0.01,1.4000000000000001,68.47,5,991,783,805,40.38,923,102,0,0,0.8,300,36.5796,46.5491
2018,4,26,11,30,269,617,-0.7000000000000001,0.01,0.9,60.72,6.300000000000001,991,781,890,33.84,941,108,7,0,0.8,277,37.0164,47.0625
2018,4,26,12,30,290,601,-1.2000000000000002,0.01,0.6000000000000001,54.01,7.5,990,803,918,31.330000000000002,948,108,7,0,0.8,240,38.2303,48.5927
2018,4,26,13,30,283,585,-1.4000000000000001,0.01,0.7000000000000001,49.31,8.6,990,769,890,33.8,942,107,7,0,0.8,201,36.4504,46.3427
2018,4,26,14,30,219,648,-1.4000000000000001,0.01,1.1,47.54,9.200000000000001,990,713,802,40.31,914,105,7,0,0.9,176,33.3153,42.3947
2018,4,26,15,30,153,691,-1,0.01,1.5,48.910000000000004,9.200000000000001,989,605,668,49.18,866,102,7,0,1,164,27.4956,35.0545
2018,4,26,16,30,98,716,-0.5,0.01,1.7000000000000002,52.94,8.6,989,464,499,59.22,792,94,8,0,1,156,20.0780,25.6960
2018,4,26,17,30,76,609,0.1,0.01,1.9000000000000001,58.82,7.7,988,287,309,69.72,664,79,8,11,1.1,155,11.4103,14.7294
2018,4,26,18,30,49,373,0.7000000000000001,0.01,1.9000000000000001,63.58,7.2,988,112,125,80.23,428,52,7,100,1.1,157,0.0000,0.0000
2018,4,26,19,30,5,24,0.2,0.01,1.6,62.82,6.800000000000001,988,5,5,89.98,25,5,7,29,1.1,176,0.0000,0.0000
2018,4,26,20,30,0,0,0.1,0.01,1.5,62.480000000000004,6.800000000000001,988,0,0,100.08,0,0,7,0,1,188,0.0000,0.0000
2018,4,26,21,30,0,0,0.2,0.01,1.6,63.54,6.6000000000000005,987,0,0,108.49000000000001,0,0,7,0,1,197,0.0000,0.0000
2018,4,26,22,30,0,0,0.4,0.01,1.8,65.77,6.300000000000001,987,0,0,115.22,0,0,8,0,1,208,0.0000,0.0000
2018,4,26,23,30,0,0,0.7000000000000001,0.01,1.9000000000000001,69.85000000000001,5.800000000000001,986,0,0,119.64,0,0,7,0,1.1,226,0.0000,0.0000
2018,4,27,0,30,0,0,1.3,0.01,1.9000000000000001,76.84,5,986,0,0,121.18,0,0,7,0,1.1,251,0.0000,0.0000
2018,4,27,1,30,0,0,1.8,0.01,2,84.57000000000001,4.2,986,0,0,119.62,0,0,7,0,1.2000000000000002,275,0.0000,0.0000
2018,4,27,2,30,0,0,2.2,0.01,2.1,89.95,3.7,985,0,0,115.18,0,0,7,0,1.3,295,0.0000,0.0000
2018,4,27,3,30,0,0,2.4000000000000004,0.01,2.6,94.69,3.2,985,0,0,108.43,0,0,7,0,1.3,309,0.0000,0.0000
2018,4,27,4,30,0,0,2.6,0.01,3.6,98.38,2.8000000000000003,985,0,0,100.01,0,0,4,0,1.4000000000000001,316,0.0000,0.0000
2018,4,27,5,30,3,4,2.4000000000000004,0.01,4.6000000000000005,99.61,2.5,985,3,4,89.9,16,4,4,29,1.5,321,0.0000,0.0000
2018,4,27,6,30,56,45,1.9000000000000001,0.01,4.6000000000000005,98,2.2,986,64,115,80.13,308,62,4,100,1.5,327,0.0000,0.0000
2018,4,27,7,30,72,12,1.5,0.01,4.2,95.67,2.1,986,76,282,69.61,464,120,4,0,1.6,333,3.0249,3.9043
2018,4,27,8,30,69,0,1.4000000000000001,0.01,4.3,95.87,2,985,69,452,59.09,531,179,8,0,1.6,331,2.9881,3.8240
2018,4,27,9,30,164,3,1.4000000000000001,0.01,4.4,95.63,2,986,166,605,49.01,574,228,8,0,1.6,328,7.5491,9.6240
2018,4,27,10,30,144,1,1.5,0.01,4.1000000000000005,92.82000000000001,2.5,986,145,733,40.09,630,251,7,0,1.4000000000000001,329,6.7790,8.6261
2018,4,27,11,30,94,0,1.7000000000000002,0.01,3.9000000000000004,90.06,3.2,986,94,829,33.53,714,234,8,0,1.2000000000000002,333,4.4578,5.6675
2018,4,27,12,30,174,7,1.9000000000000001,0.01,3.8000000000000003,87.16,3.8000000000000003,986,180,863,31.01,729,238,8,7,1,337,8.5743,10.8980
2018,4,27,13,30,217,11,1.8,0.01,3.7,84.56,4.2,986,226,836,33.51,714,241,4,0,0.9,341,10.7182,13.6265
2018,4,27,14,30,287,36,1.7000000000000002,0.01,3.7,82.3,4.5,986,315,773,40.06,761,191,4,0,0.8,346,14.7279,18.7409
2018,4,27,15,30,157,2,1.7000000000000002,0.01,3.7,81.27,4.6000000000000005,986,158,655,48.97,773,148,4,0,0.8,352,7.1864,9.1615
2018,4,27,16,30,126,0,1.7000000000000002,0.01,3.7,82.34,4.4,986,126,495,59.02,733,118,4,0,0.8,356,5.4589,6.9857
2018,4,27,17,30,32,0,1.7000000000000002,0.01,3.6,84.75,4,986,32,308,69.53,611,94,4,0,0.8,357,1.2747,1.6451
2018,4,27,18,30,24,0,1.7000000000000002,0.01,3.5,85.47,3.9000000000000004,986,24,126,80.03,372,62,4,100,0.8,357,0.0000,0.0000
2018,4,27,19,30,1,0,1.6,0.01,3.8000000000000003,88.63,3.3000000000000003,987,1,5,89.8,16,5,4,29,0.9,181,0.0000,0.0000
2018,4,27,20,30,0,0,1.4000000000000001,0.01,5.1000000000000005,89.36,3,987,0,0,99.85000000000001,0,0,4,0,0.9,9,0.0000,0.0000
2018,4,27,21,30,0,0,1.2000000000000002,0.01,6.6000000000000005,90.48,2.6,988,0,0,108.24000000000001,0,0,4,0,0.8,15,0.0000,0.0000
2018,4,27,22,30,0,0,0.6000000000000001,0.01,7.2,89.32000000000001,2.2,988,0,0,114.94,0,0,4,0,0.8,15,0.0000,0.0000
2018,4,27,23,30,0,0,0,0.01,7.1000000000000005,87.72,1.8,988,0,0,119.34,0,0,7,0,0.8,12,0.0000,0.0000
2018,4,28,0,30,0,0,-0.30000000000000004,0.01,6.9,88.08,1.5,988,0,0,120.86,0,0,4,0,0.8,7,0.0000,0.0000
2018,4,28,1,30,0,0,-0.5,0.01,6.9,87.66,1.3,988,0,0,119.3,0,0,8,0,0.8,4,0.0000,0.0000
2018,4,28,2,30,0,0,-1,0.01,7.2,86.12,1.1,989,0,0,114.87,0,0,8,0,0.8,2,0.0000,0.0000
2018,4,28,3,30,0,0,-1.3,0.01,7.4,85.84,0.8,990,0,0,108.14,0,0,8,0,0.8,181,0.0000,0.0000
2018,4,28,4,30,0,0,-1.5,0.01,7.5,85.07000000000001,0.7000000000000001,990,0,0,99.74000000000001,0,0,4,0,0.8,359,0.0000,0.0000
2018,4,28,5,30,4,5,-1.7000000000000002,0.01,7.6000000000000005,85.06,0.5,991,4,7,89.68,27,7,4,43,0.8,358,0.0000,0.0000
2018,4,28,6,30,63,65,-2,0.01,7.800000000000001,83.24,0.5,991,74,129,79.89,387,61,4,100,0.8,358,2.6888,3.5279
2018,4,28,7,30,129,48,-2.4000000000000004,0.01,7.800000000000001,81.72,0.4,992,146,312,69.37,625,92,4,0,0.8,358,5.8250,7.5162
2018,4,28,8,30,212,70,-2.6,0.01,7.7,79.67,0.5,993,248,501,58.84,755,110,4,0,0.8,358,10.7563,13.7633
2018,4,28,9,30,305,166,-2.7,0.01,7.4,77.23,0.8,993,414,671,48.75,837,119,4,0,0.8,356,18.8457,24.0239
2018,4,28,10,30,303,74,-2.7,0.01,7.2,74.45,1.3,994,360,806,39.81,894,119,4,0,0.8,354,16.8423,21.4306
2018,4,28,11,30,341,39,-2.7,0.01,6.9,71.87,1.8,995,374,893,33.22,932,113,4,0,0.8,351,17.7467,22.5615
2018,4,28,12,30,404,214,-2.7,0.01,6.4,68.49,2.5,995,588,926,30.7,955,105,4,0,0.8,348,28.0236,35.6173
2018,4,28,13,30,160,833,-2.6,0.01,5.800000000000001,66.26,3.1,996,857,900,33.230000000000004,962,95,0,0,0.8,346,40.6648,51.6975
2018,4,28,14,30,104,914,-2.4000000000000004,0.01,5.1000000000000005,64.66,3.6,996,806,817,39.82,945,91,0,0,0.8,345,37.7072,47.9797
2018,4,28,15,30,137,759,-2.2,0.01,4.6000000000000005,64.59,3.9000000000000004,997,637,689,48.75,916,85,0,0,0.7000000000000001,345,28.9968,36.9643
2018,4,28,16,30,217,223,-2,0.01,4.3,64.84,4,997,332,520,58.83,856,77,4,0,0.7000000000000001,345,14.4005,18.4261
2018,4,28,17,30,134,116,-1.9000000000000001,0.01,4,65.82000000000001,3.9000000000000004,998,175,329,69.35000000000001,748,65,4,0,0.7000000000000001,343,6.9834,9.0107
2018,4,28,18,30,61,131,-1.7000000000000002,0.01,3.8000000000000003,67.53,3.8000000000000003,998,84,140,79.84,537,45,4,100,0.7000000000000001,341,3.0521,4.0044
2018,4,28,19,30,5,18,-1.5,0.01,4.2,72.89,2.9000000000000004,999,5,9,89.62,69,9,4,43,0.8,330,0.0000,0.0000
2018,4,28,20,30,0,0,-1.7000000000000002,0.01,5.1000000000000005,75.03,2.3000000000000003,999,0,0,99.63,0,0,4,0,0.8,326,0.0000,0.0000
2018,4,28,21,30,0,0,-1.7000000000000002,0.01,5.7,78.33,1.7000000000000002,1000,0,0,107.99000000000001,0,0,0,0,0.8,329,0.0000,0.0000
2018,4,28,22,30,0,0,-1.4000000000000001,0.01,5.800000000000001,82.73,1.2000000000000002,1001,0,0,114.67,0,0,0,0,0.8,337,0.0000,0.0000
2018,4,28,23,30,0,0,-1.2000000000000002,0.01,5.800000000000001,86.66,0.8,1001,0,0,119.04,0,0,0,0,0.7000000000000001,344,0.0000,0.0000
2018,4,29,0,30,0,0,-1.1,0.01,5.7,88.26,0.6000000000000001,1001,0,0,120.55,0,0,0,0,0.6000000000000001,348,0.0000,0.0000
2018,4,29,1,30,0,0,-1.1,0.01,5.5,90.2,0.30000000000000004,1002,0,0,118.99000000000001,0,0,0,0,0.5,349,0.0000,0.0000
2018,4,29,2,30,0,0,-1.2000000000000002,0.01,5.4,90.11,0.2,1002,0,0,114.57000000000001,0,0,0,0,0.4,349,0.0000,0.0000
2018,4,29,3,30,0,0,-1.4000000000000001,0.01,5.4,89.7,0.1,1003,0,0,107.86,0,0,0,0,0.4,348,0.0000,0.0000
2018,4,29,4,30,0,0,-1.7000000000000002,0.01,5.300000000000001,88.72,-0.1,1003,0,0,99.47,0,0,0,0,0.30000000000000004,345,0.0000,0.0000
2018,4,29,5,30,9,71,-2.1,0.01,5.5,86.33,-0.1,1004,10,10,89.46000000000001,71,9,0,0,0.30000000000000004,340,0.0000,0.0000
2018,4,29,6,30,48,546,-2.3000000000000003,0.01,5.800000000000001,82.60000000000001,0.30000000000000004,1004,146,146,79.64,546,48,0,0,0.4,336,5.3052,6.9589
2018,4,29,7,30,68,761,-2.9000000000000004,0.01,6.1000000000000005,76.11,0.8,1005,339,339,69.13,761,68,0,0,0.4,334,13.5574,17.4887
2018,4,29,8,30,81,867,-3.7,0.01,6.1000000000000005,68.74,1.4000000000000001,1005,533,533,58.6,867,81,0,0,0.4,333,23.1509,29.6193
2018,4,29,9,30,92,921,-3.9000000000000004,0.01,5.9,64.61,2.1,1005,702,702,48.5,921,92,0,0,0.4,332,31.9854,40.7713
2018,4,29,10,30,99,949,-3.6,0.01,5.4,62.440000000000005,2.9000000000000004,1004,831,831,39.53,949,99,0,0,0.5,331,38.9046,49.5011
2018,4,29,11,30,104,966,-3,0.01,4.7,62.08,3.6,1004,915,915,32.92,966,104,0,0,0.5,330,43.4415,55.2257
2018,4,29,12,30,112,952,-2.4000000000000004,0.01,4.1000000000000005,62.06,4.2,1004,933,937,30.39,963,106,0,0,0.6000000000000001,329,44.4885,56.5420
2018,4,29,13,30,105,957,-2,0.01,3.5,61.81,4.7,1003,908,908,32.94,957,105,0,0,0.6000000000000001,327,43.1076,54.8013
2018,4,29,14,30,102,935,-1.8,0.01,3.1,60.72,5.2,1003,823,823,39.58,935,102,0,0,0.6000000000000001,326,38.5254,49.0189
2018,4,29,15,30,99,886,-1.7000000000000002,0.01,2.9000000000000004,59.38,5.6000000000000005,1002,686,686,48.550000000000004,886,99,0,0,0.7000000000000001,325,31.2506,39.8352
2018,4,29,16,30,94,811,-1.6,0.01,2.7,58.4,5.9,1002,516,516,58.64,811,94,0,0,0.7000000000000001,324,22.4071,28.6683
2018,4,29,17,30,82,657,-1.5,0.01,2.5,59.74,5.7,1001,316,325,69.16,695,78,0,0,0.7000000000000001,324,12.6338,16.2979
2018,4,29,18,30,53,480,-0.6000000000000001,0.01,2.3000000000000003,64.63,5.5,1001,139,139,79.65,480,53,0,0,0.7000000000000001,324,5.0508,6.6253
2018,4,29,19,30,8,56,-0.9,0.01,2.4000000000000004,67.34,4.6000000000000005,1001,9,9,89.45,56,8,0,0,0.7000000000000001,323,0.0000,0.0000
2018,4,29,20,30,0,0,-1.3,0.01,2.3000000000000003,67.62,4.2,1001,0,0,99.41,0,0,0,0,0.7000000000000001,319,0.0000,0.0000
2018,4,29,21,30,0,0,-1.5,0.01,2.1,67.07000000000001,4.1000000000000005,1001,0,0,107.74000000000001,0,0,0,0,0.6000000000000001,313,0.0000,0.0000
2018,4,29,22,30,0,0,-1.7000000000000002,0.01,1.7000000000000002,66.29,4,1001,0,0,114.39,0,0,0,0,0.6000000000000001,300,0.0000,0.0000
2018,4,29,23,30,0,0,-1.9000000000000001,0.01,1.4000000000000001,67.06,3.7,1001,0,0,118.74000000000001,0,0,4,0,0.6000000000000001,278,0.0000,0.0000
2018,4,30,0,30,0,0,-1.6,0.01,1.3,70.8,3.2,1001,0,0,120.24000000000001,0,0,0,0,0.7000000000000001,255,0.0000,0.0000
2018,4,30,1,30,0,0,-1.3,0.01,1.5,73.95,2.9000000000000004,1000,0,0,118.68,0,0,0,0,0.7000000000000001,243,0.0000,0.0000
2018,4,30,2,30,0,0,-1,0.01,1.7000000000000002,76.88,2.6,1000,0,0,114.27,0,0,0,0,0.7000000000000001,241,0.0000,0.0000
2018,4,30,3,30,0,0,-0.9,0.01,1.9000000000000001,78.87,2.4000000000000004,1001,0,0,107.58,0,0,0,0,0.7000000000000001,247,0.0000,0.0000
2018,4,30,4,30,0,0,-0.9,0.01,2,81.36,2,1001,0,0,99.21000000000001,0,0,0,0,0.7000000000000001,256,0.0000,0.0000
2018,4,30,5,30,8,61,-1,0.01,2.2,80.25,2,1001,9,9,89.25,61,8,0,0,0.6000000000000001,262,0.0000,0.0000
2018,4,30,6,30,51,501,-1.2000000000000002,0.01,2,77.75,2.3000000000000003,1001,143,143,79.41,501,51,0,0,0.6000000000000001,262,5.1979,6.8161
2018,4,30,7,30,74,716,-1.4000000000000001,0.01,1.5,73.48,2.9000000000000004,1001,332,332,68.9,716,74,0,0,0.6000000000000001,249,13.3075,17.1618
2018,4,30,8,30,90,832,-1,0.01,1.3,71.03,3.8000000000000003,1000,526,526,58.36,832,90,0,0,0.5,227,22.8796,29.2686
2018,4,30,9,30,100,897,-0.30000000000000004,0.01,1.6,67.11,5.300000000000001,1000,697,697,48.25,897,100,0,0,0.5,218,31.7867,40.5154
2018,4,30,10,30,106,934,0.5,0.01,1.9000000000000001,62.15,7.300000000000001,999,829,829,39.26,934,106,0,0,0.5,220,38.8365,49.4124
2018,4,30,11,30,112,951,0.30000000000000004,0.01,2.1,53.620000000000005,9.200000000000001,999,913,913,32.62,951,112,0,0,0.5,214,43.3700,55.1330
2018,4,30,12,30,119,939,0.4,0.01,2.3000000000000003,49.980000000000004,10.4,998,932,932,30.080000000000002,939,119,0,0,0.6000000000000001,199,44.4628,56.5077
2018,4,30,13,30,127,915,0.8,0.01,2.7,49.81,10.9,997,897,897,32.67,915,127,0,0,0.6000000000000001,188,42.6061,54.1622
2018,4,30,14,30,126,882,1.3,0.01,2.9000000000000004,50.86,11.100000000000001,997,808,808,39.34,882,126,0,0,0.7000000000000001,185,37.8454,48.1519
2018,4,30,15,30,119,831,1.6,0.01,3.1,51.27,11.3,996,671,671,48.34,831,119,0,0,0.8,188,30.5909,38.9921
2018,4,30,16,30,105,758,1.8,0.01,3.1,51.74,11.4,995,502,502,58.45,758,105,0,0,0.9,190,21.8240,27.9195
2018,4,30,17,30,84,646,2.6,0.01,2.9000000000000004,55.57,11.200000000000001,995,316,316,68.97,646,84,0,0,1,194,12.6575,16.3248
2018,4,30,18,30,55,434,3.3000000000000003,0.01,2.9000000000000004,59.620000000000005,10.9,994,134,134,79.47,434,55,0,0,1.1,197,4.8702,6.3869
2018,4,30,19,30,7,43,3,0.01,3.1,63.940000000000005,9.5,994,8,9,89.29,48,8,7,43,1.3,206,0.0000,0.0000
2018,4,30,20,30,0,0,3.1,0.01,3.4000000000000004,67.18,8.9,994,0,0,99.19,0,0,7,0,1.4000000000000001,210,0.0000,0.0000
2018,4,30,21,30,0,0,3.4000000000000004,0.01,3.7,70.56,8.4,993,0,0,107.5,0,0,4,0,1.7000000000000002,214,0.0000,0.0000
2018,4,30,22,30,0,0,3.4000000000000004,0.01,4.1000000000000005,72.15,8.1,993,0,0,114.12,0,0,4,0,2,216,0.0000,0.0000
2018,4,30,23,30,0,0,3.4000000000000004,0.01,4.3,73.52,7.800000000000001,993,0,0,118.45,0,0,4,0,2.1,218,0.0000,0.0000
2018,5,1,0,30,0,0,3.5,0.01,4.2,75.08,7.6000000000000005,993,0,0,119.94,0,0,4,0,1.9000000000000001,222,0.0000,0.0000
2018,5,1,1,30,0,0,3.5,0.01,4.3,76.41,7.4,993,0,0,118.37,0,0,4,0,1.6,221,0.0000,0.0000
2018,5,1,2,30,0,0,3.5,0.01,4.800000000000001,76.82000000000001,7.300000000000001,992,0,0,113.98,0,0,8,0,1.6,218,0.0000,0.0000
2018,5,1,3,30,0,0,3.6,0.01,4.9,78.42,7.1000000000000005,992,0,0,107.3,0,0,7,0,1.8,216,0.0000,0.0000
2018,5,1,4,30,0,0,3.7,0.01,4.5,80.8,6.800000000000001,992,0,0,98.95,0,0,4,0,2,216,0.0000,0.0000
2018,5,1,5,30,3,0,3.9000000000000004,0.01,4.2,81.49,6.800000000000001,992,3,9,89.05,33,8,4,43,2.1,218,0.0000,0.0000
2018,5,1,6,30,51,0,4.1000000000000005,0.01,4.1000000000000005,80.87,7.2,992,51,129,79.18,356,62,4,100,2.2,221,1.8548,2.4315
2018,5,1,7,30,120,388,4.6000000000000005,0.01,4.1000000000000005,79.69,7.9,991,261,305,68.67,582,93,4,0,2.2,223,10.4851,13.5185
2018,5,1,8,30,110,718,5.5,0.01,4,77.82000000000001,9.200000000000001,991,489,489,58.13,718,110,0,0,2,226,21.2990,27.2436
2018,5,1,9,30,167,669,6.800000000000001,0.01,3.9000000000000004,76.57000000000001,10.8,990,615,658,48,814,113,4,0,1.8,226,28.0725,35.7790
2018,5,1,10,30,124,851,8.1,0.01,4,74.5,12.5,990,785,794,38.99,880,110,0,0,1.7000000000000002,220,36.7992,46.8183
2018,5,1,11,30,110,909,8.6,0.01,4.3,70.64,13.8,989,878,878,32.32,909,110,0,0,1.6,216,41.7297,53.0460
2018,5,1,12,30,311,562,8.5,0.01,4.7,67.89,14.4,989,799,905,29.78,915,111,7,0,1.6,217,38.1359,48.4655
2018,5,1,13,30,180,778,8.1,0.01,5.1000000000000005,64.65,14.700000000000001,989,837,873,32.39,903,110,0,0,1.7000000000000002,222,39.7761,50.5631
2018,5,1,14,30,110,875,7.6000000000000005,0.01,5.4,61.93,14.8,988,789,789,39.11,875,110,0,0,1.9000000000000001,227,36.9760,47.0441
2018,5,1,15,30,123,781,7.300000000000001,0.01,5.5,61.11,14.700000000000001,988,644,657,48.14,830,103,0,0,2,232,29.3814,37.4485
2018,5,1,16,30,188,386,7,0.01,5.1000000000000005,60.92,14.5,988,391,491,58.26,745,99,7,0,2.2,236,17.0175,21.7685
2018,5,1,17,30,130,163,7.300000000000001,0.01,4.5,63.9,14,988,189,303,68.79,585,91,7,0,2.5,239,7.5838,9.7791
2018,5,1,18,30,63,282,7.9,0.01,4.1000000000000005,67.81,13.700000000000001,988,115,127,79.28,342,63,7,93,2.7,240,4.1813,5.4820
2018,5,1,19,30,7,14,8.4,0.01,3.9000000000000004,75.09,12.700000000000001,989,7,8,89.12,24,8,4,43,3.2,237,0.0000,0.0000
2018,5,1,20,30,0,0,9.1,0.01,3.9000000000000004,81.21000000000001,12.200000000000001,989,0,0,98.97,0,0,7,0,3.3000000000000003,235,0.0000,0.0000
2018,5,1,21,30,0,0,9.600000000000001,0.01,4.1000000000000005,86.52,11.8,989,0,0,107.26,0,0,7,0,3.4000000000000004,236,0.0000,0.0000
2018,5,1,22,30,0,0,10,0.01,4.1000000000000005,91.14,11.4,989,0,0,113.86,0,0,7,0,3.5,237,0.0000,0.0000
2018,5,1,23,30,0,0,10.3,0.01,4,94.09,11.200000000000001,989,0,0,118.16,0,0,7,0,3.6,236,0.0000,0.0000
2018,5,2,0,30,0,0,10.3,0.01,3.9000000000000004,95.88,10.9,989,0,0,119.64,0,0,7,0,3.5,233,0.0000,0.0000
2018,5,2,1,30,0,0,10.100000000000001,0.01,3.9000000000000004,96.8,10.600000000000001,988,0,0,118.07000000000001,0,0,6,0,3.3000000000000003,230,0.0000,0.0000
2018,5,2,2,30,0,0,10.100000000000001,0.01,3.8000000000000003,98.48,10.3,988,0,0,113.69,0,0,6,0,3.3000000000000003,231,0.0000,0.0000
2018,5,2,3,30,0,0,10.100000000000001,0.01,3.5,100,10.100000000000001,988,0,0,107.03,0,0,6,0,3.4000000000000004,235,0.0000,0.0000
2018,5,2,4,30,0,0,10,0.01,3.2,100,10,988,0,0,98.7,0,0,6,0,3.5,235,0.0000,0.0000
2018,5,2,5,30,2,0,10,0.01,3,100,10,988,2,9,88.85000000000001,19,9,6,57,3.6,230,0.0000,0.0000
2018,5,2,6,30,7,0,10,0.01,3.2,100,10,988,7,121,78.96000000000001,253,73,7,100,3.7,224,0.2548,0.3339
2018,5,2,7,30,76,3,10,0.01,3.6,100,10,987,77,288,68.45,466,117,6,0,3.6,211,3.0999,3.9957
2018,5,2,8,30,204,101,10,0.01,4.5,100,10,986,258,463,57.9,607,140,7,0,3.6,197,11.2526,14.3916
2018,5,2,9,30,249,39,10.3,0.01,5.7,100,10.3,985,275,630,47.76,743,131,7,0,3.6,199,12.5635,16.0116
2018,5,2,10,30,362,138,11,0.01,6.2,95.59,11.700000000000001,985,470,775,38.730000000000004,861,103,4,0,3.1,216,22.0463,28.0476
2018,5,2,11,30,255,237,11.600000000000001,0.01,6.1000000000000005,89.64,13.3,985,456,858,32.03,886,107,3,0,2.8000000000000003,237,21.6838,27.5633
2018,5,2,12,30,367,356,11.5,0.01,5.7,85.87,13.8,985,677,880,29.48,877,117,7,4,2.9000000000000004,259,32.3280,41.0833
2018,5,2,13,30,360,278,11,0.01,5.1000000000000005,86,13.3,986,595,847,32.12,854,124,7,18,3,280,28.2892,35.9599
2018,5,2,14,30,328,129,10.700000000000001,0.01,4.6000000000000005,89.66,12.4,987,428,765,38.88,824,124,3,14,3.1,299,20.0690,25.5327
2018,5,2,15,30,303,235,10.600000000000001,0.01,4,91.60000000000001,11.9,988,460,641,47.93,788,113,7,0,3.1,310,21.0026,26.7678
2018,5,2,16,30,129,8,10.600000000000001,0.01,3.4000000000000004,90.83,12.100000000000001,988,133,486,58.07,736,97,7,0,2.9000000000000004,313,5.7950,7.4122
2018,5,2,17,30,108,24,11.100000000000001,0.01,2.8000000000000003,90.8,12.600000000000001,989,117,308,68.61,623,81,7,0,2.8000000000000003,314,4.7030,6.0631
2018,5,2,18,30,15,59,11.4,0.01,2.6,91.64,12.700000000000001,989,26,133,79.09,413,55,3,86,2.8000000000000003,316,0.9458,1.2397
2018,5,2,19,30,4,4,10.8,0.01,2.4000000000000004,95.7,11.5,990,4,11,88.94,50,10,6,57,3,330,0.0000,0.0000
2018,5,2,20,30,0,0,10.100000000000001,0.01,2.6,98.58,10.3,990,0,0,98.75,0,0,7,0,3.2,343,0.0000,0.0000
2018,5,2,21,30,0,0,8.700000000000001,0.01,3.1,100,8.700000000000001,991,0,0,107.02,0,0,7,0,3.3000000000000003,350,0.0000,0.0000
2018,5,2,22,30,0,0,7.1000000000000005,0.01,4,100,7.1000000000000005,991,0,0,113.59,0,0,6,0,3.5,346,0.0000,0.0000
2018,5,2,23,30,0,0,5.9,0.01,4.1000000000000005,100,5.9,991,0,0,117.88,0,0,6,0,3.4000000000000004,342,0.0000,0.0000
2018,5,3,0,30,0,0,4.800000000000001,0.01,3.6,96.78,5.300000000000001,991,0,0,119.34,0,0,6,0,3.3000000000000003,340,0.0000,0.0000
2018,5,3,1,30,0,0,4.2,0.01,3.6,95.21000000000001,4.9,991,0,0,117.78,0,0,6,0,3.2,332,0.0000,0.0000
2018,5,3,2,30,0,0,3.9000000000000004,0.01,3.3000000000000003,94.3,4.7,991,0,0,113.41,0,0,6,0,3.2,332,0.0000,0.0000
2018,5,3,3,30,0,0,3.6,0.01,2.7,93.94,4.5,991,0,0,106.77,0,0,7,0,3.2,331,0.0000,0.0000
2018,5,3,4,30,0,0,3.5,0.01,2.4000000000000004,93.99,4.4,992,0,0,98.45,0,0,7,0,3.2,324,0.0000,0.0000
2018,5,3,5,30,4,4,3.5,0.01,2.1,94.75,4.3,992,4,11,88.63,36,10,7,57,3.2,331,0.0000,0.0000
2018,5,3,6,30,20,0,3.5,0.01,1.6,94.32000000000001,4.3,993,20,132,78.73,329,68,6,100,3.1,340,0.7286,0.9544
2018,5,3,7,30,55,0,3.4000000000000004,0.01,1.7000000000000002,93.73,4.3,993,55,302,68.23,531,105,6,0,3,337,2.2189,2.8594
2018,5,3,8,30,43,0,3.4000000000000004,0.01,1.7000000000000002,92.25,4.5,993,43,480,57.68,661,127,6,0,2.9000000000000004,338,1.8778,2.4014
2018,5,3,9,30,56,0,3.5,0.01,1.5,91.81,4.7,994,56,641,47.53,747,137,6,0,2.8000000000000003,332,2.5605,3.2630
2018,5,3,10,30,163,4,3.6,0.01,1.4000000000000001,90.97,5,994,166,768,38.47,805,138,6,0,2.8000000000000003,330,7.7913,9.9118
